projID,projectName,metricName,reportingMonth,totalVolume,achieveVolume,metricPerformance
embraer,Embraer,Inbound Call Volume,10/1/2015,59,171,0.35
embraer,Embraer,Inbound Call Volume,11/1/2015,502,634,0.79
embraer,Embraer,Inbound Call Volume,12/1/2015,107,940,0.11
embraer,Embraer,Inbound Call Volume,1/1/2016,652,734,0.89
embraer,Embraer,Inbound Call Volume,2/1/2016,62,942,0.07
embraer,Embraer,Inbound Call Volume,3/1/2016,924,989,0.93
embraer,Embraer,Inbound Call Volume,4/1/2016,583,867,0.67
embraer,Embraer,Inbound Call Volume,5/1/2016,264,859,0.31
embraer,Embraer,Inbound Call Volume,6/1/2016,621,995,0.62
embraer,Embraer,Inbound Call Volume,7/1/2016,496,617,0.80
embraer,Embraer,Inbound Call Volume,8/1/2016,559,991,0.56
embraer,Embraer,Phone Service Level,1/1/2015,251,946,0.27
embraer,Embraer,Phone Service Level,2/1/2015,231,964,0.24
embraer,Embraer,Phone Service Level,3/1/2015,649,950,0.68
embraer,Embraer,Phone Service Level,4/1/2015,843,854,0.99
embraer,Embraer,Phone Service Level,5/1/2015,513,808,0.63
embraer,Embraer,Phone Service Level,6/1/2015,976,991,0.98
embraer,Embraer,Phone Service Level,7/1/2015,597,757,0.79
embraer,Embraer,Phone Service Level,8/1/2015,751,917,0.82
embraer,Embraer,Phone Service Level,9/1/2015,852,873,0.98
embraer,Embraer,Phone Service Level,10/1/2015,341,390,0.87
embraer,Embraer,Phone Service Level,11/1/2015,265,716,0.37
embraer,Embraer,Phone Service Level,12/1/2015,297,673,0.44
embraer,Embraer,Phone Service Level,1/1/2016,806,829,0.97
embraer,Embraer,Phone Service Level,2/1/2016,166,652,0.25
embraer,Embraer,Phone Service Level,3/1/2016,177,985,0.18
embraer,Embraer,Phone Service Level,4/1/2016,838,866,0.97
embraer,Embraer,Phone Service Level,5/1/2016,496,890,0.56
embraer,Embraer,Phone Service Level,6/1/2016,107,319,0.34
embraer,Embraer,Phone Service Level,7/1/2016,560,803,0.70
embraer,Embraer,Phone Service Level,8/1/2016,567,594,0.95
embraer,Embraer,Web Service Level,1/1/2015,933,971,0.96
embraer,Embraer,Web Service Level,2/1/2015,464,933,0.50
embraer,Embraer,Web Service Level,3/1/2015,862,910,0.95
embraer,Embraer,Web Service Level,4/1/2015,240,282,0.85
embraer,Embraer,Web Service Level,5/1/2015,990,1000,0.99
embraer,Embraer,Web Service Level,6/1/2015,841,934,0.90
embraer,Embraer,Web Service Level,7/1/2015,319,345,0.92
embraer,Embraer,Web Service Level,8/1/2015,862,902,0.96
embraer,Embraer,Web Service Level,9/1/2015,705,887,0.79
embraer,Embraer,Web Service Level,10/1/2015,6,28,0.21
embraer,Embraer,Web Service Level,11/1/2015,981,996,0.98
embraer,Embraer,Web Service Level,12/1/2015,751,781,0.96
embraer,Embraer,Web Service Level,1/1/2016,596,916,0.65
embraer,Embraer,Web Service Level,2/1/2016,372,952,0.39
embraer,Embraer,Web Service Level,3/1/2016,395,425,0.93
embraer,Embraer,Web Service Level,4/1/2016,351,933,0.38
embraer,Embraer,Web Service Level,5/1/2016,356,363,0.98
embraer,Embraer,Web Service Level,6/1/2016,982,991,0.99
embraer,Embraer,Web Service Level,7/1/2016,741,779,0.95
embraer,Embraer,Web Service Level,8/1/2016,91,466,0.20
ferro,Ferro,Abandon Rate,1/1/2015,148,555,0.27
ferro,Ferro,Abandon Rate,2/1/2015,15,370,0.04
ferro,Ferro,Abandon Rate,3/1/2015,619,773,0.80
ferro,Ferro,Abandon Rate,4/1/2015,310,785,0.39
ferro,Ferro,Abandon Rate,5/1/2015,255,412,0.62
ferro,Ferro,Abandon Rate,6/1/2015,479,918,0.52
ferro,Ferro,Abandon Rate,7/1/2015,29,613,0.05
ferro,Ferro,Abandon Rate,8/1/2015,509,723,0.70
ferro,Ferro,Abandon Rate,9/1/2015,44,234,0.19
ferro,Ferro,Abandon Rate,10/1/2015,857,988,0.87
ferro,Ferro,Abandon Rate,11/1/2015,761,802,0.95
ferro,Ferro,Abandon Rate,12/1/2015,872,898,0.97
ferro,Ferro,Abandon Rate,1/1/2016,210,718,0.29
ferro,Ferro,Abandon Rate,2/1/2016,451,474,0.95
ferro,Ferro,Abandon Rate,3/1/2016,623,827,0.75
ferro,Ferro,Abandon Rate,4/1/2016,12,283,0.04
ferro,Ferro,Abandon Rate,5/1/2016,146,262,0.56
ferro,Ferro,Abandon Rate,6/1/2016,445,539,0.83
ferro,Ferro,Abandon Rate,7/1/2016,758,828,0.92
ferro,Ferro,Abandon Rate,8/1/2016,102,365,0.28
ferro,Ferro,Average Handle Time,1/1/2015,594,663,628.50
ferro,Ferro,Average Handle Time,2/1/2015,1,95,48.00
ferro,Ferro,Average Handle Time,3/1/2015,491,698,594.50
ferro,Ferro,Average Handle Time,4/1/2015,929,933,931.00
ferro,Ferro,Average Handle Time,5/1/2015,502,820,661.00
ferro,Ferro,Average Handle Time,6/1/2015,462,970,716.00
ferro,Ferro,Average Handle Time,7/1/2015,889,905,897.00
ferro,Ferro,Average Handle Time,8/1/2015,374,761,567.50
ferro,Ferro,Average Handle Time,9/1/2015,355,686,520.50
ferro,Ferro,Average Handle Time,10/1/2015,825,924,874.50
ferro,Ferro,Average Handle Time,11/1/2015,283,441,362.00
ferro,Ferro,Average Handle Time,12/1/2015,72,119,95.50
ferro,Ferro,Average Handle Time,1/1/2016,878,914,896.00
ferro,Ferro,Average Handle Time,2/1/2016,383,875,629.00
ferro,Ferro,Average Handle Time,3/1/2016,597,600,598.50
ferro,Ferro,Average Handle Time,4/1/2016,472,849,660.50
ferro,Ferro,Average Handle Time,5/1/2016,442,971,706.50
ferro,Ferro,Average Handle Time,6/1/2016,772,781,776.50
ferro,Ferro,Average Handle Time,7/1/2016,857,923,890.00
ferro,Ferro,Average Handle Time,8/1/2016,975,999,987.00
ferro,Ferro,Average Hold Time,1/1/2015,872,875,873.50
ferro,Ferro,Average Hold Time,2/1/2015,787,817,802.00
ferro,Ferro,Average Hold Time,3/1/2015,780,928,854.00
ferro,Ferro,Average Hold Time,4/1/2015,937,987,962.00
ferro,Ferro,Average Hold Time,5/1/2015,571,969,770.00
ferro,Ferro,Average Hold Time,6/1/2015,860,915,887.50
ferro,Ferro,Average Hold Time,7/1/2015,33,49,41.00
ferro,Ferro,Average Hold Time,8/1/2015,505,928,716.50
ferro,Ferro,Average Hold Time,9/1/2015,663,767,715.00
ferro,Ferro,Average Hold Time,10/1/2015,79,635,357.00
ferro,Ferro,Average Hold Time,11/1/2015,371,818,594.50
ferro,Ferro,Average Hold Time,12/1/2015,322,589,455.50
ferro,Ferro,Average Hold Time,1/1/2016,766,974,870.00
ferro,Ferro,Average Hold Time,2/1/2016,230,688,459.00
ferro,Ferro,Average Hold Time,3/1/2016,30,508,269.00
ferro,Ferro,Average Hold Time,4/1/2016,965,976,970.50
ferro,Ferro,Average Hold Time,5/1/2016,918,974,946.00
ferro,Ferro,Average Hold Time,6/1/2016,48,586,317.00
ferro,Ferro,Average Hold Time,7/1/2016,672,704,688.00
ferro,Ferro,Average Hold Time,8/1/2016,601,615,608.00
ferro,Ferro,Average Speed to Answer,1/1/2015,238,443,340.50
ferro,Ferro,Average Speed to Answer,2/1/2015,228,411,319.50
ferro,Ferro,Average Speed to Answer,3/1/2015,697,872,784.50
ferro,Ferro,Average Speed to Answer,4/1/2015,326,803,564.50
ferro,Ferro,Average Speed to Answer,5/1/2015,760,958,859.00
ferro,Ferro,Average Speed to Answer,6/1/2015,590,754,672.00
ferro,Ferro,Average Speed to Answer,7/1/2015,95,419,257.00
ferro,Ferro,Average Speed to Answer,8/1/2015,980,992,986.00
ferro,Ferro,Average Speed to Answer,9/1/2015,264,965,614.50
ferro,Ferro,Average Speed to Answer,10/1/2015,960,987,973.50
ferro,Ferro,Average Speed to Answer,11/1/2015,350,421,385.50
ferro,Ferro,Average Speed to Answer,12/1/2015,921,978,949.50
ferro,Ferro,Average Speed to Answer,1/1/2016,132,326,229.00
ferro,Ferro,Average Speed to Answer,2/1/2016,63,295,179.00
ferro,Ferro,Average Speed to Answer,3/1/2016,441,738,589.50
ferro,Ferro,Average Speed to Answer,4/1/2016,430,602,516.00
ferro,Ferro,Average Speed to Answer,5/1/2016,958,985,971.50
ferro,Ferro,Average Speed to Answer,6/1/2016,169,987,578.00
ferro,Ferro,Average Speed to Answer,7/1/2016,314,492,403.00
ferro,Ferro,Average Speed to Answer,8/1/2016,513,727,620.00
ferro,Ferro,Average Talk Time,1/1/2015,989,994,991.50
ferro,Ferro,Average Talk Time,2/1/2015,806,980,893.00
ferro,Ferro,Average Talk Time,3/1/2015,252,788,520.00
ferro,Ferro,Average Talk Time,4/1/2015,373,676,524.50
ferro,Ferro,Average Talk Time,5/1/2015,396,676,536.00
ferro,Ferro,Average Talk Time,6/1/2015,222,631,426.50
ferro,Ferro,Average Talk Time,7/1/2015,827,836,831.50
ferro,Ferro,Average Talk Time,8/1/2015,946,976,961.00
ferro,Ferro,Average Talk Time,9/1/2015,900,995,947.50
ferro,Ferro,Average Talk Time,10/1/2015,175,788,481.50
ferro,Ferro,Average Talk Time,11/1/2015,2,768,385.00
ferro,Ferro,Average Talk Time,12/1/2015,909,921,915.00
ferro,Ferro,Average Talk Time,1/1/2016,817,864,840.50
ferro,Ferro,Average Talk Time,2/1/2016,792,920,856.00
ferro,Ferro,Average Talk Time,3/1/2016,224,746,485.00
ferro,Ferro,Average Talk Time,4/1/2016,625,635,630.00
ferro,Ferro,Average Talk Time,5/1/2016,690,985,837.50
ferro,Ferro,Average Talk Time,6/1/2016,370,545,457.50
ferro,Ferro,Average Talk Time,7/1/2016,265,990,627.50
ferro,Ferro,Average Talk Time,8/1/2016,525,701,613.00
ferro,Ferro,Average Wrap Time,1/1/2015,836,864,850.00
ferro,Ferro,Average Wrap Time,2/1/2015,625,855,740.00
ferro,Ferro,Average Wrap Time,3/1/2015,398,621,509.50
ferro,Ferro,Average Wrap Time,4/1/2015,74,415,244.50
ferro,Ferro,Average Wrap Time,5/1/2015,443,739,591.00
ferro,Ferro,Average Wrap Time,6/1/2015,919,984,951.50
ferro,Ferro,Average Wrap Time,7/1/2015,647,949,798.00
ferro,Ferro,Average Wrap Time,8/1/2015,25,593,309.00
ferro,Ferro,Average Wrap Time,9/1/2015,974,992,983.00
ferro,Ferro,Average Wrap Time,10/1/2015,802,849,825.50
ferro,Ferro,Average Wrap Time,11/1/2015,196,486,341.00
ferro,Ferro,Average Wrap Time,12/1/2015,205,397,301.00
ferro,Ferro,Average Wrap Time,1/1/2016,908,974,941.00
ferro,Ferro,Average Wrap Time,2/1/2016,672,863,767.50
ferro,Ferro,Average Wrap Time,3/1/2016,120,255,187.50
ferro,Ferro,Average Wrap Time,4/1/2016,993,996,994.50
ferro,Ferro,Average Wrap Time,5/1/2016,272,613,442.50
ferro,Ferro,Average Wrap Time,6/1/2016,100,107,103.50
ferro,Ferro,Average Wrap Time,7/1/2016,306,995,650.50
ferro,Ferro,Average Wrap Time,8/1/2016,567,789,678.00
ferro,Ferro,Chat Service Level,1/1/2015,938,942,1.00
ferro,Ferro,Chat Service Level,2/1/2015,891,948,0.94
ferro,Ferro,Chat Service Level,3/1/2015,652,796,0.82
ferro,Ferro,Chat Service Level,4/1/2015,881,961,0.92
ferro,Ferro,Chat Service Level,5/1/2015,946,996,0.95
ferro,Ferro,Chat Service Level,6/1/2015,59,800,0.07
ferro,Ferro,Chat Service Level,7/1/2015,648,951,0.68
ferro,Ferro,Chat Service Level,8/1/2015,866,946,0.92
ferro,Ferro,Chat Service Level,9/1/2015,18,25,0.72
ferro,Ferro,Chat Service Level,10/1/2015,633,796,0.80
ferro,Ferro,Chat Service Level,11/1/2015,623,925,0.67
ferro,Ferro,Chat Service Level,12/1/2015,684,864,0.79
ferro,Ferro,Chat Service Level,1/1/2016,951,997,0.95
ferro,Ferro,Chat Service Level,2/1/2016,520,881,0.59
ferro,Ferro,Chat Service Level,3/1/2016,352,754,0.47
ferro,Ferro,Chat Service Level,4/1/2016,116,611,0.19
ferro,Ferro,Chat Service Level,5/1/2016,583,731,0.80
ferro,Ferro,Chat Service Level,6/1/2016,857,931,0.92
ferro,Ferro,Chat Service Level,7/1/2016,815,876,0.93
ferro,Ferro,Chat Service Level,8/1/2016,288,942,0.31
ferro,Ferro,First Call Closure,1/1/2015,511,771,0.66
ferro,Ferro,First Call Closure,2/1/2015,64,303,0.21
ferro,Ferro,First Call Closure,3/1/2015,71,828,0.09
ferro,Ferro,First Call Closure,4/1/2015,383,795,0.48
ferro,Ferro,First Call Closure,5/1/2015,409,510,0.80
ferro,Ferro,First Call Closure,6/1/2015,724,913,0.79
ferro,Ferro,First Call Closure,7/1/2015,501,727,0.69
ferro,Ferro,First Call Closure,8/1/2015,962,962,1.00
ferro,Ferro,First Call Closure,9/1/2015,969,984,0.98
ferro,Ferro,First Call Closure,10/1/2015,313,821,0.38
ferro,Ferro,First Call Closure,11/1/2015,319,729,0.44
ferro,Ferro,First Call Closure,12/1/2015,24,857,0.03
ferro,Ferro,First Call Closure,1/1/2016,177,346,0.51
ferro,Ferro,First Call Closure,2/1/2016,37,516,0.07
ferro,Ferro,First Call Closure,3/1/2016,716,957,0.75
ferro,Ferro,First Call Closure,4/1/2016,620,759,0.82
ferro,Ferro,First Call Closure,5/1/2016,980,982,1.00
ferro,Ferro,First Call Closure,6/1/2016,603,637,0.95
ferro,Ferro,First Call Closure,7/1/2016,532,566,0.94
ferro,Ferro,First Call Closure,8/1/2016,487,658,0.74
ferro,Ferro,First Tier Closure,1/1/2015,155,345,0.45
ferro,Ferro,First Tier Closure,2/1/2015,289,692,0.42
ferro,Ferro,First Tier Closure,3/1/2015,255,957,0.27
ferro,Ferro,First Tier Closure,4/1/2015,119,433,0.27
ferro,Ferro,First Tier Closure,5/1/2015,739,929,0.80
ferro,Ferro,First Tier Closure,6/1/2015,459,722,0.64
ferro,Ferro,First Tier Closure,7/1/2015,301,969,0.31
ferro,Ferro,First Tier Closure,8/1/2015,233,537,0.43
ferro,Ferro,First Tier Closure,9/1/2015,289,537,0.54
ferro,Ferro,First Tier Closure,10/1/2015,665,815,0.82
ferro,Ferro,First Tier Closure,11/1/2015,364,638,0.57
ferro,Ferro,First Tier Closure,12/1/2015,520,892,0.58
ferro,Ferro,First Tier Closure,1/1/2016,202,208,0.97
ferro,Ferro,First Tier Closure,2/1/2016,459,994,0.46
ferro,Ferro,First Tier Closure,3/1/2016,588,994,0.59
ferro,Ferro,First Tier Closure,4/1/2016,71,116,0.61
ferro,Ferro,First Tier Closure,5/1/2016,133,232,0.57
ferro,Ferro,First Tier Closure,6/1/2016,705,990,0.71
ferro,Ferro,First Tier Closure,7/1/2016,493,710,0.69
ferro,Ferro,First Tier Closure,8/1/2016,439,841,0.52
ferro,Ferro,Inbound Call Volume,1/1/2015,34,277,0.12
ferro,Ferro,Inbound Call Volume,2/1/2015,764,805,0.95
ferro,Ferro,Inbound Call Volume,3/1/2015,856,963,0.89
ferro,Ferro,Inbound Call Volume,4/1/2015,38,731,0.05
ferro,Ferro,Inbound Call Volume,5/1/2015,120,959,0.13
ferro,Ferro,Inbound Call Volume,6/1/2015,947,1000,0.95
ferro,Ferro,Inbound Call Volume,7/1/2015,227,840,0.27
ferro,Ferro,Inbound Call Volume,8/1/2015,617,911,0.68
ferro,Ferro,Inbound Call Volume,9/1/2015,595,666,0.89
ferro,Ferro,Inbound Call Volume,10/1/2015,978,997,0.98
ferro,Ferro,Inbound Call Volume,11/1/2015,836,863,0.97
ferro,Ferro,Inbound Call Volume,12/1/2015,220,506,0.43
ferro,Ferro,Inbound Call Volume,1/1/2016,824,896,0.92
ferro,Ferro,Inbound Call Volume,2/1/2016,649,673,0.96
ferro,Ferro,Inbound Call Volume,3/1/2016,107,638,0.17
ferro,Ferro,Inbound Call Volume,4/1/2016,191,326,0.59
ferro,Ferro,Inbound Call Volume,5/1/2016,45,714,0.06
ferro,Ferro,Inbound Call Volume,6/1/2016,668,791,0.84
ferro,Ferro,Inbound Call Volume,7/1/2016,366,622,0.59
ferro,Ferro,Inbound Call Volume,8/1/2016,869,880,0.99
ferro,Ferro,Phone Service Level,1/1/2015,247,471,0.52
ferro,Ferro,Phone Service Level,2/1/2015,164,533,0.31
ferro,Ferro,Phone Service Level,3/1/2015,39,483,0.08
ferro,Ferro,Phone Service Level,4/1/2015,289,502,0.58
ferro,Ferro,Phone Service Level,5/1/2015,457,745,0.61
ferro,Ferro,Phone Service Level,6/1/2015,509,796,0.64
ferro,Ferro,Phone Service Level,7/1/2015,962,997,0.96
ferro,Ferro,Phone Service Level,8/1/2015,83,818,0.10
ferro,Ferro,Phone Service Level,9/1/2015,768,922,0.83
ferro,Ferro,Phone Service Level,10/1/2015,145,742,0.20
ferro,Ferro,Phone Service Level,11/1/2015,33,496,0.07
ferro,Ferro,Phone Service Level,12/1/2015,250,669,0.37
ferro,Ferro,Phone Service Level,1/1/2016,919,932,0.99
ferro,Ferro,Phone Service Level,2/1/2016,406,578,0.70
ferro,Ferro,Phone Service Level,3/1/2016,638,782,0.82
ferro,Ferro,Phone Service Level,4/1/2016,891,899,0.99
ferro,Ferro,Phone Service Level,5/1/2016,99,874,0.11
ferro,Ferro,Phone Service Level,6/1/2016,542,773,0.70
ferro,Ferro,Phone Service Level,7/1/2016,399,940,0.42
ferro,Ferro,Phone Service Level,8/1/2016,82,121,0.68
ferro,Ferro,Web Service Level,1/1/2015,176,659,0.27
ferro,Ferro,Web Service Level,2/1/2015,219,714,0.31
ferro,Ferro,Web Service Level,3/1/2015,52,659,0.08
ferro,Ferro,Web Service Level,4/1/2015,297,486,0.61
ferro,Ferro,Web Service Level,5/1/2015,429,749,0.57
ferro,Ferro,Web Service Level,6/1/2015,268,416,0.64
ferro,Ferro,Web Service Level,7/1/2015,61,803,0.08
ferro,Ferro,Web Service Level,8/1/2015,6,898,0.01
ferro,Ferro,Web Service Level,9/1/2015,704,797,0.88
ferro,Ferro,Web Service Level,10/1/2015,998,1000,1.00
ferro,Ferro,Web Service Level,11/1/2015,658,917,0.72
ferro,Ferro,Web Service Level,12/1/2015,424,798,0.53
ferro,Ferro,Web Service Level,1/1/2016,655,964,0.68
ferro,Ferro,Web Service Level,2/1/2016,431,724,0.60
ferro,Ferro,Web Service Level,3/1/2016,350,598,0.59
ferro,Ferro,Web Service Level,4/1/2016,918,989,0.93
ferro,Ferro,Web Service Level,5/1/2016,616,646,0.95
ferro,Ferro,Web Service Level,6/1/2016,961,967,0.99
ferro,Ferro,Web Service Level,7/1/2016,154,227,0.68
ferro,Ferro,Web Service Level,8/1/2016,499,845,0.59
lvamerica,Louis Vuitton North America,Abandon Rate,1/1/2015,403,811,0.50
lvamerica,Louis Vuitton North America,Abandon Rate,2/1/2015,498,672,0.74
lvamerica,Louis Vuitton North America,Abandon Rate,3/1/2015,163,272,0.60
lvamerica,Louis Vuitton North America,Abandon Rate,4/1/2015,795,972,0.82
lvamerica,Louis Vuitton North America,Abandon Rate,5/1/2015,809,885,0.91
lvamerica,Louis Vuitton North America,Abandon Rate,6/1/2015,471,668,0.71
lvamerica,Louis Vuitton North America,Abandon Rate,7/1/2015,807,980,0.82
lvamerica,Louis Vuitton North America,Abandon Rate,8/1/2015,11,470,0.02
lvamerica,Louis Vuitton North America,Abandon Rate,9/1/2015,643,773,0.83
lvamerica,Louis Vuitton North America,Abandon Rate,10/1/2015,214,501,0.43
lvamerica,Louis Vuitton North America,Abandon Rate,11/1/2015,40,954,0.04
lvamerica,Louis Vuitton North America,Abandon Rate,12/1/2015,751,775,0.97
lvamerica,Louis Vuitton North America,Abandon Rate,1/1/2016,220,893,0.25
lvamerica,Louis Vuitton North America,Abandon Rate,2/1/2016,4,943,0.00
lvamerica,Louis Vuitton North America,Abandon Rate,3/1/2016,134,301,0.45
lvamerica,Louis Vuitton North America,Abandon Rate,4/1/2016,818,916,0.89
lvamerica,Louis Vuitton North America,Abandon Rate,5/1/2016,741,859,0.86
lvamerica,Louis Vuitton North America,Abandon Rate,6/1/2016,439,565,0.78
lvamerica,Louis Vuitton North America,Abandon Rate,7/1/2016,938,988,0.95
lvamerica,Louis Vuitton North America,Abandon Rate,8/1/2016,358,936,0.38
lvamerica,Louis Vuitton North America,Average Handle Time,1/1/2015,136,299,217.50
lvamerica,Louis Vuitton North America,Average Handle Time,2/1/2015,52,712,382.00
lvamerica,Louis Vuitton North America,Average Handle Time,3/1/2015,671,706,688.50
lvamerica,Louis Vuitton North America,Average Handle Time,4/1/2015,852,863,857.50
lvamerica,Louis Vuitton North America,Average Handle Time,5/1/2015,265,539,402.00
lvamerica,Louis Vuitton North America,Average Handle Time,6/1/2015,715,958,836.50
lvamerica,Louis Vuitton North America,Average Handle Time,7/1/2015,150,742,446.00
lvamerica,Louis Vuitton North America,Average Handle Time,8/1/2015,122,830,476.00
lvamerica,Louis Vuitton North America,Average Handle Time,9/1/2015,27,251,139.00
lvamerica,Louis Vuitton North America,Average Handle Time,10/1/2015,399,847,623.00
lvamerica,Louis Vuitton North America,Average Handle Time,11/1/2015,998,1000,999.00
lvamerica,Louis Vuitton North America,Average Handle Time,12/1/2015,861,928,894.50
lvamerica,Louis Vuitton North America,Average Handle Time,1/1/2016,424,588,506.00
lvamerica,Louis Vuitton North America,Average Handle Time,2/1/2016,721,986,853.50
lvamerica,Louis Vuitton North America,Average Handle Time,3/1/2016,132,226,179.00
lvamerica,Louis Vuitton North America,Average Handle Time,4/1/2016,234,763,498.50
lvamerica,Louis Vuitton North America,Average Handle Time,5/1/2016,611,747,679.00
lvamerica,Louis Vuitton North America,Average Handle Time,6/1/2016,627,910,768.50
lvamerica,Louis Vuitton North America,Average Handle Time,7/1/2016,253,867,560.00
lvamerica,Louis Vuitton North America,Average Handle Time,8/1/2016,376,497,436.50
lvamerica,Louis Vuitton North America,Average Hold Time,1/1/2015,323,324,323.50
lvamerica,Louis Vuitton North America,Average Hold Time,2/1/2015,72,307,189.50
